family,genus,species,name,n
Halictidae,Augochlorella,bracteata,Augochlorella_bracteata,195
Halictidae,Augochlorella,caucasica,Augochlorella_caucasica,194
Halictidae,Augochlorella,comis,Augochlorella_comis,93
Halictidae,Augochlorella,gratiosa,Augochlorella_gratiosa,506
Halictidae,Augochlorella,karankawa,Augochlorella_karankawa,146
Halictidae,Augochlorella,neglectula,Augochlorella_neglectula,4943
Halictidae,Augochlorella,persimilis,Augochlorella_persimilis,2765
Halictidae,Augochlorella,pomoniella,Augochlorella_pomoniella,3428
Halictidae,Augochlorella,striata,Augochlorella_striata,1834
Halictidae,Augochlorella,urania,Augochlorella_urania,5
Halictidae,Augochloropsis,anonyma,Augochloropsis_anonyma,345
Halictidae,Augochloropsis,anquisita,Augochloropsis_anquisita,29
Halictidae,Augochloropsis,auriferina,Augochloropsis_auriferina,28
Halictidae,Augochloropsis,auriventris,Augochloropsis_auriventris,63
Halictidae,Augochloropsis,callichroa,Augochloropsis_callichroa,13
Halictidae,Augochloropsis,ignita,Augochloropsis_ignita,934
Halictidae,Augochloropsis,metallica,Augochloropsis_metallica,4337
Halictidae,Augochloropsis,pallitarsis,Augochloropsis_pallitarsis,6
Halictidae,Augochloropsis,sumptuosa,Augochloropsis_sumptuosa,764
Halictidae,Augochloropsis,vesta,Augochloropsis_vesta,3
Halictidae,Caenaugochlora,aequilanx,Caenaugochlora_aequilanx,3
Halictidae,Caenaugochlora,costaricensis,Caenaugochlora_costaricensis,125
Halictidae,Caenaugochlora,cupriventris,Caenaugochlora_cupriventris,27
Halictidae,Caenaugochlora,elisabethae,Caenaugochlora_elisabethae,8
Halictidae,Caenaugochlora,fulgur,Caenaugochlora_fulgur,3
Halictidae,Caenaugochlora,gemmella,Caenaugochlora_gemmella,82
Halictidae,Caenaugochlora,inermis,Caenaugochlora_inermis,91
Halictidae,Caenaugochlora,macswaini,Caenaugochlora_macswaini,26
Halictidae,Caenaugochlora,perpectinata,Caenaugochlora_perpectinata,33
Halictidae,Chlerogas,townesi,Chlerogas_townesi,4
Halictidae,Chlerogella,prolixa,Chlerogella_prolixa,5
Halictidae,Cleptommation,chibchani,Cleptommation_chibchani,23
Halictidae,Conanthalictus,bakeri,Conanthalictus_bakeri,701
Halictidae,Conanthalictus,caerulescens,Conanthalictus_caerulescens,86
Halictidae,Conanthalictus,cockerelli,Conanthalictus_cockerelli,67
Halictidae,Conanthalictus,conanthi,Conanthalictus_conanthi,339
Halictidae,Conanthalictus,cotullensis,Conanthalictus_cotullensis,46
Halictidae,Conanthalictus,deserticola,Conanthalictus_deserticola,42
Halictidae,Conanthalictus,macrops,Conanthalictus_macrops,51
Halictidae,Conanthalictus,mentzeliae,Conanthalictus_mentzeliae,68
Halictidae,Conanthalictus,minor,Conanthalictus_minor,112
Halictidae,Conanthalictus,namatophilus,Conanthalictus_namatophilus,45
Halictidae,Conanthalictus,nigricans,Conanthalictus_nigricans,54
Halictidae,Conanthalictus,seminiger,Conanthalictus_seminiger,13
Halictidae,Conanthalictus,wilmattae,Conanthalictus_wilmattae,120
Halictidae,Dieunomia,apacha,Dieunomia_apacha,124
Halictidae,Dieunomia,boharti,Dieunomia_boharti,5
Halictidae,Dieunomia,bolliana,Dieunomia_bolliana,65
Halictidae,Dieunomia,heteropoda,Dieunomia_heteropoda,814
Halictidae,Dieunomia,micheneri,Dieunomia_micheneri,112
Halictidae,Dieunomia,nevadensis,Dieunomia_nevadensis,2709
Halictidae,Dieunomia,triangulifera,Dieunomia_triangulifera,295
Halictidae,Dinagapostemon,costaricensis,Dinagapostemon_costaricensis,3
Halictidae,Dinagapostemon,mexicanus,Dinagapostemon_mexicanus,7
Halictidae,Dinagapostemon,sicheli,Dinagapostemon_sicheli,40
Halictidae,Dinagapostemon,uyacanus,Dinagapostemon_uyacanus,37
Halictidae,Dufourea,afasciata,Dufourea_afasciata,3
Halictidae,Dufourea,australis,Dufourea_australis,28
Halictidae,Dufourea,bernardina,Dufourea_bernardina,170
Halictidae,Dufourea,boregoensis,Dufourea_boregoensis,64
Halictidae,Dufourea,calientensis,Dufourea_calientensis,42
Halictidae,Dufourea,californica,Dufourea_californica,4
Halictidae,Dufourea,calochorti,Dufourea_calochorti,218
Halictidae,Dufourea,campanulae,Dufourea_campanulae,43
Halictidae,Dufourea,contarovici,Dufourea_contarovici,13
Halictidae,Dufourea,cuprea,Dufourea_cuprea,124
Halictidae,Dufourea,cyanella,Dufourea_cyanella,35
Halictidae,Dufourea,davidsoni,Dufourea_davidsoni,33
Halictidae,Dufourea,dentipes,Dufourea_dentipes,130
Halictidae,Dufourea,desertorum,Dufourea_desertorum,11
Halictidae,Dufourea,dilatipes,Dufourea_dilatipes,18
Halictidae,Dufourea,echinocacti,Dufourea_echinocacti,54
Halictidae,Dufourea,fallugiae,Dufourea_fallugiae,306
Halictidae,Dufourea,femorata,Dufourea_femorata,93
Halictidae,Dufourea,fimbriata,Dufourea_fimbriata,59
Halictidae,Dufourea,gilia,Dufourea_gilia,8
Halictidae,Dufourea,harveyi,Dufourea_harveyi,28
Halictidae,Dufourea,holocyanea,Dufourea_holocyanea,204
Halictidae,Dufourea,latifrons,Dufourea_latifrons,26
Halictidae,Dufourea,leachi,Dufourea_leachi,33
Halictidae,Dufourea,linanthi,Dufourea_linanthi,10
Halictidae,Dufourea,longiceps,Dufourea_longiceps,102
Halictidae,Dufourea,macswaini,Dufourea_macswaini,28
Halictidae,Dufourea,malacothricis,Dufourea_malacothricis,879
Halictidae,Dufourea,marginata,Dufourea_marginata,368
Halictidae,Dufourea,maura,Dufourea_maura,325
Halictidae,Dufourea,monardae,Dufourea_monardae,94
Halictidae,Dufourea,mulleri,Dufourea_mulleri,391
Halictidae,Dufourea,nemophilae,Dufourea_nemophilae,151
Halictidae,Dufourea,neocalifornica,Dufourea_neocalifornica,7
Halictidae,Dufourea,neovernalis,Dufourea_neovernalis,80
Halictidae,Dufourea,novaeangliae,Dufourea_novaeangliae,372
Halictidae,Dufourea,nudicornis,Dufourea_nudicornis,90
Halictidae,Dufourea,orovada,Dufourea_orovada,11
Halictidae,Dufourea,pectinipes,Dufourea_pectinipes,23
Halictidae,Dufourea,pulchricornis,Dufourea_pulchricornis,819
Halictidae,Dufourea,rhamni,Dufourea_rhamni,47
Halictidae,Dufourea,sandhouseae,Dufourea_sandhouseae,82
Halictidae,Dufourea,saundersi,Dufourea_saundersi,4
Halictidae,Dufourea,scabricornis,Dufourea_scabricornis,22
Halictidae,Dufourea,scintilla,Dufourea_scintilla,71
Halictidae,Dufourea,snellingi,Dufourea_snellingi,8
Halictidae,Dufourea,sparsipunctata,Dufourea_sparsipunctata,215
Halictidae,Dufourea,spilura,Dufourea_spilura,136
Halictidae,Dufourea,spinifera,Dufourea_spinifera,19
Halictidae,Dufourea,subdavidsoni,Dufourea_subdavidsoni,470
Halictidae,Dufourea,tarsata,Dufourea_tarsata,16
Halictidae,Dufourea,tinsleyi,Dufourea_tinsleyi,66
Halictidae,Dufourea,trochantera,Dufourea_trochantera,499
Halictidae,Dufourea,tularensis,Dufourea_tularensis,9
Halictidae,Dufourea,tuolumne,Dufourea_tuolumne,4
Halictidae,Dufourea,vanduzeei,Dufourea_vanduzeei,16
Halictidae,Dufourea,vandykei,Dufourea_vandykei,142
Halictidae,Dufourea,vernalis,Dufourea_vernalis,329
Halictidae,Dufourea,versatilis,Dufourea_versatilis,458
Halictidae,Dufourea,virgata,Dufourea_virgata,293
Halictidae,Eucera,punctulata,Eucera_punctulata,8
Halictidae,Habralictus,tradux,Habralictus_tradux,11
Halictidae,Habralictus,xanthinus,Habralictus_xanthinus,46
Halictidae,Halictus,confusus,Halictus_confusus,17376
Halictidae,Halictus,farinosus,Halictus_farinosus,4019
Halictidae,Halictus,harmonius,Halictus_harmonius,15
Halictidae,Halictus,hesperus,Halictus_hesperus,2445
Halictidae,Halictus,ligatus,Halictus_ligatus,31454
Halictidae,Halictus,lutescens,Halictus_lutescens,408
Halictidae,Halictus,parallelus,Halictus_parallelus,1650
Halictidae,Halictus,poeyi,Halictus_poeyi,1703
Halictidae,Halictus,rubicundus,Halictus_rubicundus,8502
Halictidae,Halictus,seladonius,Halictus_seladonius,3
Halictidae,Halictus,tectus,Halictus_tectus,249
Halictidae,Halictus,tripartitus,Halictus_tripartitus,52984
Halictidae,Halictus,virgatellus,Halictus_virgatellus,479
Halictidae,Lasioglossum,abanci,Lasioglossum_abanci,297
Halictidae,Lasioglossum,aberrans,Lasioglossum_aberrans,133
Halictidae,Lasioglossum,abundipunctum,Lasioglossum_abundipunctum,3
Halictidae,Lasioglossum,acarophilum,Lasioglossum_acarophilum,93
Halictidae,Lasioglossum,achilleae,Lasioglossum_achilleae,4
Halictidae,Lasioglossum,actinosum,Lasioglossum_actinosum,7
Halictidae,Lasioglossum,acuminatum,Lasioglossum_acuminatum,815
Halictidae,Lasioglossum,admirandum,Lasioglossum_admirandum,4322
Halictidae,Lasioglossum,aff.,Lasioglossum_aff.,7134
Halictidae,Lasioglossum,alachuense,Lasioglossum_alachuense,249
Halictidae,Lasioglossum,albipenne,Lasioglossum_albipenne,3340
Halictidae,Lasioglossum,albohirtum,Lasioglossum_albohirtum,864
Halictidae,Lasioglossum,albuquerquense,Lasioglossum_albuquerquense,17
Halictidae,Lasioglossum,aliud,Lasioglossum_aliud,63
Halictidae,Lasioglossum,allonotum,Lasioglossum_allonotum,31
Halictidae,Lasioglossum,amicum,Lasioglossum_amicum,170
Halictidae,Lasioglossum,angustius,Lasioglossum_angustius,12
Halictidae,Lasioglossum,anhypops,Lasioglossum_anhypops,1228
Halictidae,Lasioglossum,anomalum,Lasioglossum_anomalum,552
Halictidae,Lasioglossum,apocyni,Lasioglossum_apocyni,869
Halictidae,Lasioglossum,apopkense,Lasioglossum_apopkense,705
Halictidae,Lasioglossum,aquilae,Lasioglossum_aquilae,85
Halictidae,Lasioglossum,arantium,Lasioglossum_arantium,10
Halictidae,Lasioglossum,arcanum,Lasioglossum_arcanum,400
Halictidae,Lasioglossum,argemonis,Lasioglossum_argemonis,828
Halictidae,Lasioglossum,argutum,Lasioglossum_argutum,5
Halictidae,Lasioglossum,arizonense,Lasioglossum_arizonense,69
Halictidae,Lasioglossum,asaphes,Lasioglossum_asaphes,24
Halictidae,Lasioglossum,athabascense,Lasioglossum_athabascense,153
Halictidae,Lasioglossum,atwoodi,Lasioglossum_atwoodi,12
Halictidae,Lasioglossum,avalonense,Lasioglossum_avalonense,131
Halictidae,Lasioglossum,bardum,Lasioglossum_bardum,47
Halictidae,Lasioglossum,batya,Lasioglossum_batya,113
Halictidae,Lasioglossum,biclausum,Lasioglossum_biclausum,3
Halictidae,Lasioglossum,birkmanni,Lasioglossum_birkmanni,562
Halictidae,Lasioglossum,boreale,Lasioglossum_boreale,200
Halictidae,Lasioglossum,bruneri,Lasioglossum_bruneri,5437
Halictidae,Lasioglossum,brunneiventre,Lasioglossum_brunneiventre,1810
Halictidae,Lasioglossum,cabrilli,Lasioglossum_cabrilli,7
Halictidae,Lasioglossum,caducum,Lasioglossum_caducum,112
Halictidae,Lasioglossum,californiae,Lasioglossum_californiae,4
Halictidae,Lasioglossum,californicum,Lasioglossum_californicum,4
Halictidae,Lasioglossum,callidum,Lasioglossum_callidum,5875
Halictidae,Lasioglossum,cattellae,Lasioglossum_cattellae,184
Halictidae,Lasioglossum,ceanothi,Lasioglossum_ceanothi,12
Halictidae,Lasioglossum,cephalotes,Lasioglossum_cephalotes,12
Halictidae,Lasioglossum,cercothrix,Lasioglossum_cercothrix,4
Halictidae,Lasioglossum,channelense,Lasioglossum_channelense,105
Halictidae,Lasioglossum,cinctipes,Lasioglossum_cinctipes,1658
Halictidae,Lasioglossum,circinatum,Lasioglossum_circinatum,44
Halictidae,Lasioglossum,clarissimum,Lasioglossum_clarissimum,189
Halictidae,Lasioglossum,clematisellum,Lasioglossum_clematisellum,1423
Halictidae,Lasioglossum,coactum,Lasioglossum_coactum,444
Halictidae,Lasioglossum,coactus,Lasioglossum_coactus,6
Halictidae,Lasioglossum,coeruleum,Lasioglossum_coeruleum,880
Halictidae,Lasioglossum,colatum,Lasioglossum_colatum,102
Halictidae,Lasioglossum,comagenense,Lasioglossum_comagenense,25
Halictidae,Lasioglossum,comulum,Lasioglossum_comulum,2281
Halictidae,Lasioglossum,connexum,Lasioglossum_connexum,170
Halictidae,Lasioglossum,cooleyi,Lasioglossum_cooleyi,200
Halictidae,Lasioglossum,cordleyi,Lasioglossum_cordleyi,70
Halictidae,Lasioglossum,coreopsis,Lasioglossum_coreopsis,1506
Halictidae,Lasioglossum,coriaceum,Lasioglossum_coriaceum,3784
Halictidae,Lasioglossum,costale,Lasioglossum_costale,67
Halictidae,Lasioglossum,crassiceps,Lasioglossum_crassiceps,67
Halictidae,Lasioglossum,creberrimum,Lasioglossum_creberrimum,421
Halictidae,Lasioglossum,cressonii,Lasioglossum_cressonii,6797
Halictidae,Lasioglossum,crocoturum,Lasioglossum_crocoturum,68
Halictidae,Lasioglossum,cupreicolle,Lasioglossum_cupreicolle,184
Halictidae,Lasioglossum,cyaneonotum,Lasioglossum_cyaneonotum,218
Halictidae,Lasioglossum,cyanurum,Lasioglossum_cyanurum,3
Halictidae,Lasioglossum,daggetti,Lasioglossum_daggetti,3
Halictidae,Lasioglossum,desertum,Lasioglossum_desertum,1400
Halictidae,Lasioglossum,diatretum,Lasioglossum_diatretum,6
Halictidae,Lasioglossum,disparile,Lasioglossum_disparile,274
Halictidae,Lasioglossum,diversopunctatum,Lasioglossum_diversopunctatum,280
Halictidae,Lasioglossum,dreisbachi,Lasioglossum_dreisbachi,7
Halictidae,Lasioglossum,ebmerellum,Lasioglossum_ebmerellum,24
Halictidae,Lasioglossum,egregium,Lasioglossum_egregium,998
Halictidae,Lasioglossum,eickworti,Lasioglossum_eickworti,12
Halictidae,Lasioglossum,eleutherense,Lasioglossum_eleutherense,10
Halictidae,Lasioglossum,ellisiae,Lasioglossum_ellisiae,92
Halictidae,Lasioglossum,ephialtum,Lasioglossum_ephialtum,1218
Halictidae,Lasioglossum,fattigi,Lasioglossum_fattigi,240
Halictidae,Lasioglossum,fedorense,Lasioglossum_fedorense,47
Halictidae,Lasioglossum,figueresi,Lasioglossum_figueresi,6
Halictidae,Lasioglossum,flaveriae,Lasioglossum_flaveriae,79
Halictidae,Lasioglossum,floridanum,Lasioglossum_floridanum,917
Halictidae,Lasioglossum,forbesii,Lasioglossum_forbesii,159
Halictidae,Lasioglossum,foveolatum,Lasioglossum_foveolatum,16
Halictidae,Lasioglossum,foxii,Lasioglossum_foxii,1419
Halictidae,Lasioglossum,fuscipenne,Lasioglossum_fuscipenne,1413
Halictidae,Lasioglossum,georgeickworti,Lasioglossum_georgeickworti,57
Halictidae,Lasioglossum,giffardi,Lasioglossum_giffardi,20
Halictidae,Lasioglossum,glabriventre,Lasioglossum_glabriventre,95
Halictidae,Lasioglossum,gorgasi,Lasioglossum_gorgasi,6
Halictidae,Lasioglossum,gotham,Lasioglossum_gotham,117
Halictidae,Lasioglossum,grinnelli,Lasioglossum_grinnelli,3
Halictidae,Lasioglossum,halophitum,Lasioglossum_halophitum,589
Halictidae,Lasioglossum,hammondi,Lasioglossum_hammondi,361
Halictidae,Lasioglossum,hartii,Lasioglossum_hartii,63
Halictidae,Lasioglossum,havanense,Lasioglossum_havanense,96
Halictidae,Lasioglossum,hemimelas,Lasioglossum_hemimelas,5
Halictidae,Lasioglossum,heterognathum,Lasioglossum_heterognathum,579
Halictidae,Lasioglossum,heterorhinum,Lasioglossum_heterorhinum,487
Halictidae,Lasioglossum,hitchensi,Lasioglossum_hitchensi,726
Halictidae,Lasioglossum,hudsoniellum,Lasioglossum_hudsoniellum,3202
